id,rec_price_m,price,city,lat,lon,bathrooms,height,state,type,year,floor,max_floor,area,views
683737662,630280,38500000,Алматы,43.260661687275,76.823349042213,2,2.7,черновая отделка,монолитный,2019,4,12,4,215
1011102065,552070,30000000,Алматы,43.319474,76.840398,1,2.8,черновая отделка,монолитный,2017,5,5,59,150
1010436152,861380,71000000,Алматы,43.174488763811,76.962268413574,1,2,свободная планировка,монолитный,2026,1,3,7,79
1010380563,517140,37000000,Алматы,43.24215655434,76.814212782413,1,2.7,"не новый, но аккуратный ремонт",монолитный,2009,7,9,68,55
1009722818,703830,55000000,Алматы,43.208453734995,76.79076553151,1,2.7,черновая отделка,монолитный,2021,8,9,85,201
1009038795,654000,37000000,Астана,51.111646933355,71.493716240366,1,2.7,черновая отделка,кирпичный,2022,2,9,74,128
1008302961,664320,35000000,Астана,51.13317,71.396455,1,2,черновая отделка,монолитный,2022,2,9,2,37
1006074910,694650,19000000,Алматы,43.22170486844,76.782542476168,1,2.7,черновая отделка,монолитный,2025,4,9,9,331
1010367851,379510,14900000,Семей,50.404517,80.202316,1,2.6,свежий ремонт Санузел раздельный,панельный,1987,5,9,6,646
1011384366,383060,24500000,Актобе,50.271069,57.128432,1,2,черновая отделка,кирпичный,2020,5,5,73,13
1010519383,395800,28500000,Семей,50.378864,80.236201,1,2.5,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1979,5,5,7,69
1007679529,694650,22000000,Алматы,43.209059541386,76.7845168711,1,2,черновая отделка,монолитный,2025,3,9,30,243
1004589006,764970,20700000,Алматы,43.245208,76.84038,1,2,черновая отделка,панельный,1975,2,4,9,269
694426074,680640,14900000,Астана,51.049829,71.435612,1,2.8,свежий ремонт,кирпичный,2024,1,5,31,49
1010820215,503490,31000000,Алматы,43.360506,76.992447,1,2.8,свободная планировка Санузел раздельный,монолитный,2007,2,6,59,283
1003109514,933900,140000000,Астана,51.099735159032,71.40780984305,2,2,черновая отделка,монолитный,2023,3,14,140,213
760852300,630330,45000000,Алматы,43.275740428352,76.816238557867,1,2,свежий ремонт,монолитный,2024,11,12,60,91
697110540,853120,56500000,Алматы,43.225725518667,76.843850179761,1,2.7,свежий ремонт Санузел раздельный,монолитный,2013,2,6,2,210
681701164,607520,70000000,Астана,51.117709,71.515706,2,2.8,свежий ремонт,кирпичный,2025,3,7,110,276
1011269539,742470,30000000,Астана,51.079874,71.429863,1,2,черновая отделка,монолитный,2025,9,9,2,178
1010743710,722100,50000000,Алматы,43.212903,76.849507,1,2.8,черновая отделка,панельный,1990,1,5,70,235
1009896708,538470,22700000,Алматы,43.365413765022,76.928996981505,1,2.8,свежий ремонт Санузел совмещенный,монолитный,2025,6,9,5,250
1009352589,629940,43000000,Алматы,43.308794714342,76.937741616419,1,2.7,свежий ремонт,монолитный,2024,4,9,3,16
1009008436,881790,57000000,Алматы,43.222160057975,76.886965520601,1,2.8,черновая отделка,монолитный,2023,4,12,60,134
1008916033,590300,75000000,Астана,51.142337948901,71.455530943061,1,2,черновая отделка,кирпичный,2022,6,9,90,104
1008881086,741660,26900000,Астана,51.115504,71.494326,1,2,черновая отделка,монолитный,2025,3,12,41,114
1007897604,545600,33500000,Астана,51.1709268033,71.356450581153,1,2.7,свежий ремонт,кирпичный,2024,6,12,58,24
1007554559,655970,24000000,Астана,51.14700996593,71.358804405404,1,2,черновая отделка,кирпичный,2026,6,9,65,180
1002555427,632000,35000000,Алматы,43.256913242032,76.81829478854,1,2.85,черновая отделка,монолитный,2025,2,6,8,252
1010692769,769150,33500000,Алматы,43.24989,76.893785,1,2,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1980,5,5,3,55
762089253,631690,29000000,Астана,51.132717,71.512409,1,2,"не новый, но аккуратный ремонт Балкон лоджия",кирпичный,2020,5,9,1,260
696293781,658970,38500000,Алматы,43.188962,76.821399,1,2.8,свежий ремонт Санузел совмещенный,монолитный,2014,6,6,5,10
699403089,757870,75000000,Алматы,43.217472106922,76.880296684211,2,2.7,черновая отделка,монолитный,2017,16,17,84,151
687346103,737650,36000000,Астана,51.073174,71.420431,1,2,черновая отделка,кирпичный,2025,7,8,2,148
1011181945,737650,38500000,Астана,51.103936990544,71.442469731175,1,2,свежий ремонт,кирпичный,2025,11,12,39,195
1011114986,650160,36000000,Астана,51.124310292371,71.379407733809,1,2,свежий ремонт,кирпичный,2025,6,9,5,101
1010809825,802920,55900000,Астана,51.101325366301,71.42994835725,1,2.7,"не новый, но аккуратный ремонт",монолитный,2021,5,10,65,320
1010583480,696410,20500000,Алматы,43.221946882603,76.782294761322,1,2.7,черновая отделка,монолитный,2026,9,9,8,281
1010480982,636610,30500000,Алматы,43.263829,76.873699,1,2,черновая отделка,монолитный,2026,1,12,49,167
1010099106,670420,47000000,Алматы,43.316815724313,76.973921023012,1,2.8,черновая отделка,монолитный,2020,4,7,71,249
1009964176,851280,96000000,Астана,51.084876,71.419964,2,2,черновая отделка,монолитный,2025,11,22,110,262
1009961842,881850,32000000,Алматы,43.203263,76.904807,1,2.8,черновая отделка,панельный,1984,5,5,5,192
1009829921,854530,40000000,Алматы,43.254959,76.863709,1,2,свежий ремонт,монолитный,2024,8,13,48,298
1009061143,741660,35500000,Астана,51.096658685834,71.382533275522,1,2,черновая отделка,монолитный,2025,5,9,64,154
1008690559,882380,77000000,Алматы,43.289476531657,76.997820818204,1,2.85,свежий ремонт,монолитный,2024,3,6,8,26
1008318611,496630,54000000,Астана,51.158111,71.439879,1,2,черновая отделка,кирпичный,2000,1,6,3,266
1007495465,630330,50000000,Алматы,43.274502302328,76.815229655076,1,2.7,свежий ремонт,монолитный,2024,2,12,18,182
1007318510,794850,41500000,Алматы,43.264287404008,76.904360640487,1,2.7,"не новый, но аккуратный ремонт",монолитный,2022,15,15,8,223
1006057338,630330,33500000,Алматы,43.258078,76.865821,1,2,черновая отделка,монолитный,2024,1,12,43,99
1005553310,702140,26000000,Алматы,43.263358191028,76.820849108934,1,2.7,"не новый, но аккуратный ремонт",монолитный,2019,6,12,37,51
760480572,669760,22000000,Алматы,43.279412,76.882457,1,3.3,черновая отделка,монолитный,2021,3,3,5,121
695772444,627470,98900000,Алматы,43.212305573847,76.853228448979,2,2.75,свежий ремонт Санузел 2 с/у и более,монолитный,2006,9,10,2,262
679365312,550100,53900000,Астана,51.124234931961,71.419264901635,2,2.8,свежий ремонт,иной,2009,3,14,101,255
1009992737,642550,105000000,Алматы,43.306503119932,76.995698376777,1,2.7,черновая отделка,монолитный,2025,2,6,106,241
1002638709,543000,34500000,Алматы,43.362374,76.992366,1,2.8,"не новый, но аккуратный ремонт Санузел раздельный",монолитный,2007,5,5,59,96
694127769,712140,54999999,Алматы,43.235423,76.806541,1,2.7,свежий ремонт,монолитный,2020,8,14,83,281
1010843333,709440,36000000,Астана,51.132508,71.378444,1,2,черновая отделка,монолитный,2021,3,12,66,241
1008455508,642520,37000000,Алматы,43.226844,76.797638,1,2.8,черновая отделка,монолитный,1990,5,5,55,4
1008214244,881790,82000000,Алматы,43.210549166068,76.884310824472,1,2.8,черновая отделка,монолитный,2023,7,12,6,247
762256262,697280,43000000,Алматы,43.239479263351,76.827183703082,1,2.85,"не новый, но аккуратный ремонт Санузел раздельный",монолитный,1998,12,12,7,103
690671741,688930,80000000,Алматы,43.191188196139,76.856183414811,2,3.3,черновая отделка,монолитный,2023,1,4,31,39
690593636,398470,46000000,Астана,51.172174,71.3813,2,2.7,свежий ремонт Санузел 2 с/у и более,кирпичный,2016,10,11,140,37
1010785738,703830,44000000,Алматы,43.216142,76.776735,1,2.7,черновая отделка,монолитный,2022,1,5,6,215
1010507866,677680,28000000,Астана,51.128900232899,71.499865742976,1,2,свежий ремонт,монолитный,2025,14,16,6,161
1009947862,881790,48000000,Алматы,43.219560433785,76.88632157994,1,2.7,свежий ремонт,монолитный,2023,7,16,53,80
1009381670,896410,36000000,Алматы,43.253080902187,76.862456946872,1,2,свежий ремонт,монолитный,2025,11,13,4,291
1009362344,397430,25900000,Астана,51.168255,71.422991,1,2,черновая отделка,кирпичный,1963,1,3,51,117
1008836782,631560,24500000,Алматы,43.299139225663,76.833276332237,1,2.8,свежий ремонт,монолитный,2024,2,5,32,305
1008545764,746490,95000000,Астана,51.144223611993,71.379535748512,1,2,черновая отделка,кирпичный,2021,8,9,2,83
1008455629,551600,60000000,Алматы,43.303011632916,76.838161228171,1,2.8,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,2017,2,5,8,188
1007879541,770570,40000000,Астана,51.088537,71.467323,1,2,свежий ремонт,монолитный,2022,10,16,66,74
1006993678,626150,19000000,Алматы,43.268953006199,76.823329925483,1,2.8,черновая отделка,монолитный,2025,9,12,35,8
1002308485,896410,52000000,Алматы,43.217137187155,76.879005182776,1,2,черновая отделка,монолитный,2025,5,9,48,84
698177946,847300,80800000,Алматы,43.242724241543,76.854072248994,2,2,черновая отделка,монолитный,2024,9,12,8,223
687890872,647440,58000000,Алматы,43.247782542478,76.869195426037,2,2.8,свежий ремонт,монолитный,2012,17,21,2,100
1011158174,672600,54000000,Алматы,43.189167718488,76.853062126166,1,3.3,черновая отделка,монолитный,2026,4,5,8,159
1002911775,358400,68000000,Актобе,50.278927,57.195914,2,2,черновая отделка,кирпичный,2002,7,9,186,1539
1011307588,613520,21700000,Астана,51.139717450293,71.360487246663,1,2,черновая отделка,монолитный,2017,4,12,42,290
1011257650,650160,31900000,Астана,51.124487,71.380222,1,2,свежий ремонт,кирпичный,2025,10,13,41,326
1009109357,583240,42000000,Шымкент,42.36199250229,69.651078643376,1,2.9,черновая отделка,монолитный,2021,5,7,75,748
1005397711,481170,23000000,Астана,51.172931,71.406642,1,2.7,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,1983,5,5,60,823
1008482256,829730,119500000,Астана,51.085317,71.421823,2,2,черновая отделка,монолитный,2023,19,23,96,1035
1010887805,741660,29900000,Астана,51.140818508521,71.360047598442,1,2,черновая отделка,монолитный,2025,3,12,46,2578
1009951300,574010,50500000,Астана,51.121836,71.476773,1,2,черновая отделка,монолитный,2014,5,24,3,584
1009847993,697980,34400000,Астана,51.135837,71.427177,1,2.7,"не новый, но аккуратный ремонт",монолитный,2018,14,14,7,1439
1010576585,889600,47500000,Алматы,43.265179638936,76.918001685368,1,2,свежий ремонт,монолитный,2024,10,13,57,459
697412964,287840,8800000,Тараз,42.896757059593,71.340887232486,1,2.5,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1970,3,5,30,6548
1011059167,652010,54900000,Астана,51.128817,71.382477,1,2,свежий ремонт,монолитный,2017,11,15,61,886
1010379977,448470,52500000,Астана,51.163930792845,71.444582384429,2,2.7,черновая отделка,монолитный,2008,7,16,127,130
1005901211,445600,33000000,Астана,51.158461,71.487427,1,2.7,"не новый, но аккуратный ремонт Санузел раздельный",кирпичный,2003,4,5,75,158
1006620257,223550,9600000,Караганда,49.888008,73.150927,1,2.5,черновая отделка,панельный,1965,3,5,42,893
698591127,617130,31500000,Алматы,43.299384749366,76.833592057174,1,2.9,черновая отделка,монолитный,2024,2,5,46,102
761125067,563670,35000000,Алматы,43.241642,76.816305,1,2,черновая отделка,2015,2015,8,9,64,270
689100900,623710,45000000,Алматы,43.209335,76.866324,1,2.8,черновая отделка,панельный,1975,6,9,1,18
687377821,516430,48000000,Алматы,43.278484295064,76.821037413224,1,2,свежий ремонт Санузел раздельный,монолитный,2012,1,5,90,63
1008796790,522420,48000000,Алматы,43.254342,76.820896,1,2,черновая отделка,иной,2013,5,9,4,206
1009074040,631060,42500000,Алматы,43.276167290558,76.815571188818,1,2.8,черновая отделка,монолитный,2025,12,12,71,136
1007641552,629840,39500000,Алматы,43.258197559615,76.820061777958,1,2,черновая отделка,Buta Fenomen,2024,2,6,53,148
681720955,637980,56000000,Алматы,43.328618946551,76.940684531967,2,2.7,черновая отделка,монолитный,2021,5,9,90,235
1011132428,476200,48000000,Астана,51.166670935341,71.441395580856,1,2.7,черновая отделка,монолитный,2016,8,21,83,38
1011004283,847300,47000000,Алматы,43.25403319186,76.864039831917,1,2,свежий ремонт,монолитный,2024,6,12,2,278
1009942740,802080,31000000,Алматы,43.224394,76.845177,1,2,черновая отделка,панельный,1991,1,9,4,309
1009380917,891050,85000000,Алматы,43.191774118291,76.931006937702,2,2,черновая отделка,монолитный,2024,1,3,5,136
1008337889,741660,35500000,Астана,51.131434316719,71.358380589066,1,2,черновая отделка,монолитный,2025,13,16,1,269
1006921944,881790,80000000,Алматы,43.200674256746,76.899601562852,1,2,свежий ремонт,монолитный,2023,17,20,5,41
1006643675,854530,47500000,Алматы,43.252763617273,76.862965458284,1,2,свежий ремонт,монолитный,2024,2,13,56,89
1006389416,561730,55000000,Алматы,43.254389009243,76.818288320719,2,2,"не новый, но аккуратный ремонт",монолитный,2018,3,9,3,189
1004767616,597020,71000000,Астана,51.114730035264,71.493297702756,2,2,свежий ремонт,кирпичный,2024,9,9,90,163
699019175,724870,57000000,Алматы,43.21611495848,76.884254211207,1,2,черновая отделка,монолитный,2012,5,14,76,90
1011297841,621150,22000000,Астана,51.161218,71.411322,1,2.65,свежий ремонт,панельный,2026,4,12,28,151
1010884024,745510,60000000,Алматы,43.25882,76.918866,1,2.8,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1976,1,5,74,332
1005201179,734480,40000000,Алматы,43.244850331682,76.876252340725,1,2.8,черновая отделка,монолитный,2012,6,18,61,68
1011399213,875210,63000000,Алматы,43.234023297484,76.890837551473,1,2,свежий ремонт,монолитный,2024,10,13,9,115
762182164,630330,37000000,Алматы,43.265182499954,76.856146415799,1,2.7,свежий ремонт,монолитный,2024,3,9,2,60
695468431,476450,71500000,Астана,51.169688674788,71.389321088791,2,2,свежий ремонт,кирпичный,2019,2,9,5,264
691748524,683830,40000000,Алматы,43.321804497016,76.911842305557,1,2.8,требует ремонта Санузел совмещенный,панельный,1981,4,5,9,287
1010246907,484670,56000000,Астана,51.125707719418,71.479306861633,2,2,свободная планировка,кирпичный,2010,12,12,3,225
1010234869,607300,31500000,Астана,51.129745124047,71.491029401351,1,2,черновая отделка,кирпичный,2026,7,9,55,277
1010125352,649480,26000000,Алматы,43.227157724937,76.769680603866,1,2.8,свободная планировка,монолитный,2024,9,10,56,160
1009678090,610110,31000000,Алматы,43.355826,76.976188,1,2.7,"не новый, но аккуратный ремонт Санузел совмещенный",иной,2015,2,5,55,293
1008835876,784570,36000000,Алматы,43.220280948279,76.795928416526,1,2,"не новый, но аккуратный ремонт",монолитный,2012,3,16,6,82
1005669190,687090,19000000,Алматы,43.208658,76.829214,1,2.75,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,2022,2,3,4,189
1004595825,859780,63000000,Алматы,43.21099828795,76.858309007536,2,2.7,черновая отделка Санузел 2 с/у и более,Bromelia,2025,5,12,6,284
1009595041,847510,60000000,Астана,51.105768345227,71.395834894531,1,2,свежий ремонт,монолитный,2024,12,19,1,1099
1005121758,340470,17500000,Петропавловск,54.869445,69.141719,1,2.5,черновая отделка,кирпичный,1971,5,5,4,462
1011460831,542190,32700000,Караганда,49.780283,73.126026,1,2.7,черновая отделка,кирпичный,2018,3,10,70,1
1005201179,734480,40000000,Алматы,43.244850331682,76.876252340725,1,2.8,черновая отделка,монолитный,2012,6,18,61,69
1011399213,875210,63000000,Алматы,43.234023297484,76.890837551473,1,2,свежий ремонт,монолитный,2024,10,13,9,115
762182164,630330,37000000,Алматы,43.265182499954,76.856146415799,1,2.7,свежий ремонт,монолитный,2024,3,9,2,60
695468431,476450,71500000,Астана,51.169688674788,71.389321088791,2,2,свежий ремонт,кирпичный,2019,2,9,5,264
691748524,683830,40000000,Алматы,43.321804497016,76.911842305557,1,2.8,требует ремонта Санузел совмещенный,панельный,1981,4,5,9,287
1010246907,484670,56000000,Астана,51.125707719418,71.479306861633,2,2,свободная планировка,кирпичный,2010,12,12,3,226
1010234869,607300,31500000,Астана,51.129745124047,71.491029401351,1,2,черновая отделка,кирпичный,2026,7,9,55,278
1010125352,649480,26000000,Алматы,43.227157724937,76.769680603866,1,2.8,свободная планировка,монолитный,2024,9,10,56,160
1009678090,610110,31000000,Алматы,43.355826,76.976188,1,2.7,"не новый, но аккуратный ремонт Санузел совмещенный",иной,2015,2,5,55,293
1011162422,771700,59300000,Алматы,43.235744,76.890704,1,2.8,черновая отделка,панельный,1986,2,9,74,228
1009371553,881790,50000000,Алматы,43.219815,76.887093,1,2,свежий ремонт,монолитный,2023,18,18,1,50
1011058190,662660,62000000,Астана,51.096469028045,71.423908218282,2,2.7,"не новый, но аккуратный ремонт",кирпичный,2016,5,17,96,94
1008746706,649480,50500000,Алматы,43.185643,76.825711,1,2,свежий ремонт,монолитный,2024,2,3,5,170
1006805361,607750,38000000,Алматы,43.260315728961,76.822871179971,1,2.64,черновая отделка,монолитный,2017,11,12,8,72
1006202254,694650,21000000,Алматы,43.221565193222,76.78319537637,1,2,черновая отделка Высота потолков 2.7 м,монолитный,2025,7,9,4,141
1003258748,671550,31200000,Алматы,43.294435123432,76.830350259208,1,2.8,"не новый, но аккуратный ремонт",монолитный,2023,2,5,2,279
687598307,491700,28500000,Алматы,43.296786668498,76.896346364925,1,2.7,свежий ремонт,монолитный,2021,8,8,6,315
683656844,539290,55000000,Астана,51.126833,71.410181,2,2,свежий ремонт Санузел 2 с/у и более,7 Бочек,2006,15,16,120,18
1011176103,742470,37000000,Астана,51.099092,71.450129,1,2,свежий ремонт,монолитный,2025,5,17,46,162
1010808248,589180,28500000,Астана,51.166399055753,71.370083010366,1,2,свежий ремонт,кирпичный,2025,7,12,8,48
1010669239,701350,29500000,Астана,51.118128125661,71.501449568342,1,2,свежий ремонт Санузел совмещенный Балкон балкон,2025,2025,3,4,48,24
1010258531,654660,48500000,Алматы,43.240631,76.829574,1,2,черновая отделка,монолитный,1993,11,12,2,129
1009644310,883290,43000000,Алматы,43.295634911754,77.022256145442,1,2,свежий ремонт Бывшее общежитие нет Возможен обмен Нет,2024,2024,9,9,52,183
1009634264,666900,34000000,Алматы,43.236316,76.837452,1,2.7,свежий ремонт Санузел совмещенный,панельный,1983,4,5,6,152
1007779300,750020,41500000,Алматы,43.225103,76.844854,1,2.75,черновая отделка,панельный,1990,9,9,9,38
1007564806,683910,41900000,Алматы,43.306576007041,77.005857728481,1,2,черновая отделка,монолитный,2025,6,6,56,220
1007005717,737640,46000000,Алматы,43.224565,76.890928,1,2,черновая отделка,кирпичный,1962,4,4,1,305
698720350,683910,47000000,Алматы,43.306074586356,77.007154867715,1,2.7,свободная планировка,монолитный,2025,5,6,15,63
698426984,650160,18900000,Астана,51.107074345895,71.51176011366,1,2,черновая отделка,кирпичный,2025,12,12,43,260
697013096,901350,120000000,Алматы,43.199791944029,76.899652448677,2,2,черновая отделка,монолитный,2023,11,20,6,149
1011460322,542290,51800000,Шымкентпоказать на карте,42.359361,69.6572,1,2,черновая отделка Санузел раздельный,монолитный,2023,1,12,86,1
1011182503,666580,61000000,Астана,51.100800197776,71.393194202537,1,2,черновая отделка,кирпичный,2024,3,12,74,29
760775298,699080,60000000,Алматы,43.240040425947,76.860704232232,1,2.8,черновая отделка,панельный,1990,1,5,92,230
1010475746,634970,39000000,Алматыпоказать на карте,43.269737,76.942321,1,2,свежий ремонт Санузел совмещенный,панельный,1965,4,4,9,98
1009547186,665340,27500000,Алматы,43.218553532926,76.862248218713,1,2,черновая отделка,панельный,1969,4,4,6,202
1008635973,625310,34500000,Астана,51.090265365922,71.449807622389,1,2.7,черновая отделка,панельный,2020,2,16,50,104
1008551835,727960,58000000,Алматы,43.218298294283,76.880121253562,2,2,свежий ремонт,монолитный,2008,16,17,7,189
1007714568,687090,32000000,Алматы,43.213134457869,76.793269708917,1,2.7,свежий ремонт,монолитный,2023,10,12,4,256
1006872938,649480,27500000,Алматы,43.217377,76.778837,1,2,черновая отделка,монолитный,2023,3,10,47,128
1005677735,659020,40000000,Астана,51.125771109512,71.362732486871,1,2,"не новый, но аккуратный ремонт Санузел раздельный Балкон несколько балконов или лоджий",2018,2018,6,9,85,211
1004864697,507990,18000000,Астанапоказать на карте,51.178929384788,71.375170068786,1,2.7,черновая отделка,монолитный,2007,10,12,46,214
1004733930,688620,27500000,Алматы,43.313328,76.976322,1,2.7,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,2016,2,9,44,243
1003616000,731710,40000000,Алматы,43.267794,76.956011,1,2.8,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,2007,10,10,60,203
1001659197,535300,38500000,Алматы,43.364391998618,76.92845834152,2,2.8,свежий ремонт,монолитный,2024,1,9,2,279
697426567,535220,39000000,Алматы,43.18651,76.832637,1,2.8,черновая отделка,монолитный,2012,9,9,88,142
678532011,588030,37000000,Алматы,43.357026,76.995519,1,2,свежий ремонт Санузел раздельный,кирпичный,2010,6,6,65,291
662198666,948370,61500000,Алматы,43.259096,76.960781,1,2,свежий ремонт Санузел раздельный,кирпичный,1987,1,5,65,199
1007761863,604170,22000000,Астана,51.115487347052,71.535777976418,1,2.7,черновая отделка,кирпичный,2025,4,12,43,24053
1004878000,673750,34000000,Астана,51.103408,71.441829,1,2,черновая отделка,кирпичный,2025,10,12,41,757
1011261357,643840,30000000,Астана,51.117177,71.394676,1,2.7,свежий ремонт Санузел совмещенный,кирпичный,2021,10,10,60,1190
1011262106,650160,31900000,Астана,51.124581605095,71.379349364686,1,2,черновая отделка,кирпичный,2025,10,13,41,369
1004907223,837570,30500000,Алматы,43.2208,76.869665,1,2.8,черновая отделка,монолитный,1977,8,8,4,204
1009894081,866770,37500000,Алматыпоказать на карте,43.290238054624,77.01789788802,1,2.8,свежий ремонт Балкон лоджия,монолитный,2025,7,9,6,196
1009724698,996110,299000000,Алматы,43.195492337805,76.910170801884,2,2,свежий ремонт,монолитный,2012,1,6,228,106
1008174206,857490,37000000,Алматы,43.251145917813,76.862708739984,1,2,черновая отделка,River City,2026,12,13,47,501
1006641869,683460,27000000,Астана,51.103020469176,71.360115867698,1,2.65,черновая отделка,монолитный,2026,5,17,55,120
761358952,737210,110000000,Астана,51.121162855031,71.39672968546,2,2,черновая отделка,монолитный,2016,9,12,138,113
699498652,908860,38000000,Алматы,43.240307534796,76.907022919789,1,2,черновая отделка,кирпичный,1969,1,4,43,255
1009409563,611950,36000000,Астана,51.11882325437,71.421614439998,1,2.7,свежий ремонт,кирпичный,2013,4,9,2,948
697917924,906700,61000000,Алматы,43.180305,76.810969,2,2,черновая отделка,кирпичный,2009,1,3,130,283
1010785979,638490,33500000,Астана,51.139466887708,71.370932044363,1,2,черновая отделка,кирпичный,2024,4,12,40,82
1006400874,376310,35000000,Актобе,50.283459682789,57.132309104068,1,2,свежий ремонт,кирпичный,2017,10,10,7,2505
1009607403,636050,29990000,Алматы,43.254316,76.818659,1,2.7,свежий ремонт Санузел совмещенный,монолитный,2018,1,9,2,86
1009485306,465840,25000000,Астана,51.158664,71.497138,1,2.7,"не новый, но аккуратный ремонт Санузел раздельный",кирпичный,2004,4,5,50,40
760018874,905830,96000000,Алматы,43.198214529721,76.931754375146,2,2,свежий ремонт,монолитный,2013,1,5,4,264
692969684,829270,54000000,Алматы,43.246470723123,76.854735032837,1,2.8,свежий ремонт,монолитный,2023,7,10,8,213
681153746,640650,57000000,Алматы,43.302000040969,76.998416876862,2,2.7,свежий ремонт,монолитный,2022,2,7,7,199
1010453090,538470,22900000,Алматы,43.365731834418,76.928858756801,1,2.7,черновая отделка,монолитный,2024,7,9,7,154
1005798117,831400,71000000,Алматы,43.259007876649,76.928361089852,1,2.8,свежий ремонт,монолитный,2015,14,15,75,180
1001877320,623230,49500000,Астана,51.131316913144,71.365014704583,1,2.7,черновая отделка,монолитный,2014,2,12,8,229
694760954,874680,72000000,Алматы,43.20829885608,76.910754235611,1,2,свежий ремонт,монолитный,2020,12,13,55,242
693965037,560770,35000000,Алматы,43.255403842502,76.821120990465,2,2.8,требует ремонта,монолитный,2014,1,9,4,34
1011061155,650160,37500000,Астана,51.124320405523,71.380156633197,1,2,свежий ремонт,кирпичный,2025,10,12,2,254
1010941660,590110,20500000,Астана,51.11330883579,71.513754289576,1,2.75,свободная планировка,кирпичный,2022,8,9,37,67
1010560670,708630,26999000,Алматы,43.357252491226,76.922582499683,1,2.8,черновая отделка,монолитный,2026,7,9,59,229
1010027721,697280,41000000,Алматы,43.239495,76.8274,1,2.7,черновая отделка,монолитный,1998,12,12,2,128
1009980048,722210,48000000,Алматы,43.231463295913,76.801376855863,1,2.8,черновая отделка,монолитный,2010,1,9,89,159
1009490881,538470,18600000,Алматы,43.356446993209,76.919775834703,1,2.8,свободная планировка,монолитный,2024,6,9,7,214
1009419992,450170,24500000,Астана,51.179395301204,71.374976798688,1,2.7,свежий ремонт,кирпичный,2008,9,12,54,34
1009306855,723320,78000000,Алматы,43.199362108808,76.798064060207,2,2,черновая отделка,монолитный,2026,2,12,92,261
1009043973,641980,30000000,Алматы,43.221900181443,76.78798571824,1,2.7,"не новый, но аккуратный ремонт",монолитный,2019,6,6,4,61
1007944783,688500,40500000,Алматы,43.236743,76.823169,1,2.58,"не новый, но аккуратный ремонт Санузел раздельный",кирпичный,1994,4,9,50,274
1006482882,793670,37000000,Алматы,43.253525902716,76.900924852357,1,2,свободная планировка,монолитный,2026,3,12,42,281
1005899732,731520,59500000,Алматы,43.288469,77.005455,1,2,черновая отделка,Green City,2022,2,9,65,159
1004429941,483200,20000000,Астана,51.172429,71.427483,1,2,черновая отделка,1980,1980,1,5,45,220
1003793462,901420,136000000,Алматы,43.246450596868,76.976435626902,1,3.3,черновая отделка,монолитный,2025,6,7,1,306
1011460703,269320,19000000,Актау,43.656385,51.152219,1,2,черновая отделка,панельный,1975,5,5,72,2
1011455018,695750,42500000,Астана,51.131985766158,71.375907137408,1,2,черновая отделка,монолитный,2020,6,18,60,9
1010941545,560630,49000000,Астанапоказать на карте,51.097306731964,71.424991830723,2,2.7,"не новый, но аккуратный ремонт",кирпичный,2016,1,9,2,98
1010830516,631440,22500000,Алматы,43.254690552349,76.788768109964,1,2.9,черновая отделка,2025,2025,2,3,31,159
1011460815,571270,21000000,Астана,51.119224017396,71.518519155311,1,2.7,черновая отделка,кирпичный,2019,6,9,37,0
1010355540,901350,65000000,Алматы,43.218737825273,76.887972453042,1,2.7,свежий ремонт,монолитный,2023,10,16,75,133
1010256707,667480,29000000,Алматы,43.237833,76.84074,1,2,черновая отделка,панельный,1976,5,5,45,4
1008150378,733780,42000000,Алматы,43.220153409603,76.795775443675,1,2.7,"не новый, но аккуратный ремонт Санузел раздельный Балкон лоджия",2012,2012,10,16,106,3
1007256461,639300,40000000,Астана,51.079242881014,71.39564040819,2,3.3,черновая отделка,кирпичный,2023,9,9,80,21
1002799856,649480,27000000,Алматы,43.227157724937,76.769680603866,1,2.7,черновая отделка,монолитный,2024,4,10,18,105
1000426878,797480,78000000,Астана,51.112623585398,71.432084282194,1,3.2,свежий ремонт,монолитный,2020,4,8,100,58
1010769883,865480,43000000,Алматы,43.252280219112,76.863031211864,1,2,черновая отделка,монолитный,2025,5,13,5,220
1010655331,683240,25500000,Алматы,43.326774,76.987542,1,2,черновая отделка,2019,2019,5,5,8,265
1010581181,675730,53000000,Астана,51.138314777418,71.378179663819,2,2,черновая отделка,кирпичный,2025,2,9,5,91
1010507187,866770,103000000,Алматы,43.207933029607,76.893285909221,1,2,черновая отделка,монолитный,2025,4,16,80,118
1010325014,636050,24500000,Алматы,43.302307,76.838215,1,2.8,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,2018,4,5,45,51
1009752251,970650,79999999,Алматы,43.236033,76.893794,2,2,требует ремонта,монолитный,2017,1,21,2,13
